birth,death
0.0,0.5055308745249825
0.0,0.13475714151124799
0.0,0.110935553825
0.0,0.06859500657850082
0.0,0.04077420656850068
0.0,0.03817349357725099
0.0,0.02677834704499877
0.0,0.024384955076001483
0.0,0.02155090387325312
0.0,0.021256951500247753
0.0,0.02085882260500211
0.0,0.019705286353998822
0.0,0.015984782524999193
0.0,0.013006613089999654
0.0,0.011929926905000506
0.0,0.011090669084999828
0.0,0.010923809328252453
0.0,0.01091834244249772
0.0,0.01065664297025118
0.0,0.010134293725000099
0.0,0.009405436532500285
0.0,0.00930043737799974
0.0,0.00884355466100007
0.0,0.00815465924999997
0.0,0.008012886118248443
0.0,0.007837962973248458
0.0,0.007769966886249053
0.0,0.00764194579999935
0.0,0.0073779010472497415
0.0,0.007097804160499405
0.0,0.006922137061250521
0.0,0.006666321445250395
0.0,0.006374981353249891
0.0,0.006271976982499185
0.0,0.00596435385924945
0.0,0.005856416815249544
0.0,0.005665518195999206
0.0,0.005565045261250815
0.0,0.005355345522499551
0.0,0.004875403413251535
0.0,0.00464376330624902
0.0,0.004562122863249081
0.0,0.004401395449999294
0.0,0.004343326927999189
0.0,0.00431346415625028
0.0,0.0042645496364999225
0.0,0.004097829406251438
0.0,0.0039540878682516505
0.0,0.0038373561999991692
0.0,0.003619095588250033
0.0,0.003477220912249546
0.0,0.0034409260250012853
0.0,0.0034131693152497757
0.0,0.0033587407124984403
0.0,0.00330015509324913
0.0,0.0032091087924998583
0.0,0.003206923066000941
0.0,0.003073115193999861
0.0,0.0029053095369999775
0.0,0.0028186936352503893
0.0,0.0027805672765003064
0.0,0.0026553382812497407
0.0,0.00257882565250018
0.0,0.0025699150930000077
0.0,0.002557390976999645
0.0,0.0025522717299999095
0.0,0.002541348813250002
0.0,0.0025272148450000893
0.0,0.0024988091125003617
0.0,0.002405325429250023
0.0,0.0024012234062504383
0.0,0.0023640152262506507
0.0,0.002356975081249958
0.0,0.002356408682500143
0.0,0.0023399627585010564
0.0,0.0023055631625001757
0.0,0.0023053828862493043
0.0,0.0022914126890001617
0.0,0.002290899649999855
0.0,0.0022877394062498745
0.0,0.0022617112185009565
0.0,0.0022584276745000976
0.0,0.002252432145999567
0.0,0.0022438168249993367
0.0,0.0022335082660002977
0.0,0.002209185468249691
0.0,0.0022061828642502947
0.0,0.002203771801249956
0.0,0.0021743634099999735
0.0,0.002127745705249981
0.0,0.0021251282844998694
0.0,0.002119599243249482
0.0,0.002102530948250074
0.0,0.002076423368499795
0.0,0.002045630548249618
0.0,0.002038688528499354
0.0,0.002031517892001987
0.0,0.0020099804650011007
0.0,0.0018853230649991102
0.0,0.001874854338249232
0.0,0.0018740934919997815
0.0,0.001836772645000131
0.0,0.0017974554410000302
0.0,0.0017940480819999133
0.0,0.0017923164642498113
0.0,0.0017746265000002333
0.0,0.0017632068612503115
0.0,0.0017610294250000624
0.0,0.0016706860292502908
0.0,0.0016148829762499192
0.0,0.0015993324912501247
0.0,0.001568709728999061
0.0,0.0015491696980002886
0.0,0.0015322485984991835
0.0,0.0015250459832505659
0.0,0.0015214002162504737
0.0,0.0014884652500004006
0.0,0.0014728038409990661
0.0,0.0014577755084998856
0.0,0.0014294550245001298
0.0,0.0014193811192490028
0.0,0.001406542064500166
0.0,0.0013978114279999594
0.0,0.0013931055025008124
